N,P,K,temperature,humidity,ph,label,soil_texture
41.4245902,23.65987216,33.54886932,26.4184813,21.61854209,5.708479122,millet,Sandy loam
32.77407673,13.91988793,38.62728198,25.82300714,52.21026002,6.303789058,millet,Sandy loam
50.71856423,18.76548783,57.25558305,25.75324614,25.63445987,6.076692938,millet,Sandy loam
20.31267349,13.42032344,22.58621069,25.26636184,21.23361627,6.54527309,millet,Sandy loam
58.08112875,36.44968091,56.30739948,29.3940645,26.06000661,7.031605096,millet,Sandy loam
33.95425198,10.95585362,43.18677387,28.22255222,52.46333898,6.320852618,millet,Sandy loam
59.32898405,17.34836662,44.54877074,26.42240718,48.58598736,7.193176816,millet,Sandy loam
49.11203811,19.96097602,23.11812697,25.86647973,40.02137887,6.647371759,millet,Sandy loam
52.43813703,16.38119478,34.6285603,28.83726633,34.64591527,5.958939209,millet,Sandy loam
45.31495202,26.49172689,41.51891806,34.97859032,56.55788492,7.049999594,millet,Sandy loam
32.28989596,26.4888497,40.41423166,30.43082765,55.87850813,6.24501539,millet,Sandy loam
57.24021465,26.05665801,43.35701546,33.20695276,32.1368881,7.22930351,millet,Sandy loam
33.94529407,12.1768064,57.61221238,25.10411048,46.16040072,5.830604975,millet,Loam
32.8415118,17.29228563,38.2799171,30.3644115,32.03189647,6.097921172,millet,Loam
25.30776699,10.3963706,38.00621066,33.70016817,57.17861101,6.168055887,millet,Loam
54.23188212,38.84301156,35.90917805,26.36605852,40.97484793,6.312659809,millet,Loam
50.65619277,18.92723054,31.7570401,32.43750407,46.75306924,6.030717635,millet,Loam
51.08245938,38.56573691,25.42984478,29.24880445,55.11756708,6.485234183,millet,Loam
35.32039023,23.13783311,28.19988001,28.50131604,59.8702364,6.224222992,millet,Loam
29.73505558,15.74365281,55.02882415,34.52966507,37.94374314,6.339020119,millet,Loam
54.55088009,30.52910403,55.63332202,33.36900069,46.5747746,5.739516039,millet,Loam
51.63795819,25.82257012,29.41458437,28.29887363,58.29397805,5.825208358,millet,Loam
37.03248636,39.20074238,27.92741547,30.11966556,21.66764106,7.24421701,millet,Loam
50.87513836,31.48750583,23.25383414,33.73557804,41.29204755,6.613919688,millet,Loam
53.87745792,29.85756059,43.01535877,29.89608058,44.85247161,5.841533117,millet,Loam
45.52654097,15.345826,27.6132303,30.95702978,33.80052617,7.136646763,millet,Loam
21.2139904,20.11598004,42.85890949,28.77715361,43.41842934,6.166467973,millet,Loam
33.45407638,10.82569719,57.52385295,27.88597624,41.97335328,6.822210861,millet,Loam
24.56203684,34.59420629,25.07884524,31.95219313,25.13060786,6.361007237,millet,Loam
54.50878994,23.77675163,55.21823246,28.05749495,21.82505866,5.822544468,millet,Loam
32.6844555,34.38609799,37.14910958,25.13444113,37.53134508,7.302365478,millet,Loam
45.17268343,23.23375214,55.2397438,32.87148947,46.82651816,6.613401918,millet,Loam
27.33280736,11.90939122,28.77789012,25.82989347,45.17174287,6.13568842,millet,Loam
46.78449393,16.11393493,59.57741856,26.57648397,57.67749336,5.902141789,millet,Loam
33.43141699,22.39958418,27.94854662,32.07351881,37.66378865,7.072334943,millet,Loam
37.74176148,24.79811763,31.97605276,26.21642755,51.70142277,6.129964466,millet,Loam
31.94777734,34.34793291,51.85159622,27.2926524,28.11680776,6.323201557,millet,Loam
21.58856081,36.69227843,29.56057458,34.63945314,26.37623491,7.295125953,millet,Loam
41.18423066,34.93721216,40.72188073,34.75734772,40.75497536,5.994734856,millet,Loam
41.14567266,31.69091626,38.28382212,33.95979953,57.47952606,6.467621503,millet,Loam
52.57674676,23.59200388,35.98809138,33.7619662,46.34502347,7.156388671,millet,Loam
27.45225365,19.89022375,25.5677749,28.70411579,47.46389088,6.041773305,millet,Loam
37.44649092,10.68321683,52.96660996,29.39540905,43.97330136,7.23045732,millet,Loam
42.95283459,18.90979176,57.92743527,28.4894024,30.80077917,6.458389954,millet,Loam
38.62639871,13.96320463,25.12194989,27.48980955,26.52581096,6.325110252,millet,Loam
42.42022001,33.2342142,53.20138134,26.24216702,27.71018318,5.892931418,millet,Loam
58.27258206,19.13491714,33.15633796,27.9299091,42.85472361,5.980678918,millet,Loam
25.94798843,13.07430956,58.13135214,28.09141043,32.53002463,5.831170172,millet,Loam
49.61816657,24.63001215,33.70551698,29.970865,22.18655931,5.863198739,millet,Loam
57.95089096,24.32353214,51.05475095,27.14361778,26.36690637,7.222621235,millet,Loam
47.89454338,12.21056766,34.39604178,26.67995426,56.90114038,6.997072849,millet,Loam
30.61965386,25.7398548,37.02039932,26.3153288,58.91687675,6.526497433,millet,Loam
40.35041572,13.15404552,48.00557179,26.80236184,54.09422509,6.726278396,millet,Loam
59.71045496,23.35384788,29.36309307,26.65482955,50.10149629,7.487725409,millet,Loam
59.74576603,21.83636382,59.9442071,25.28710847,35.40893091,6.861015971,millet,Loam
54.32834512,35.50504905,28.37575524,33.42849449,48.71756088,7.275715746,millet,Loam
37.57187391,21.35178423,24.03542962,27.38437885,53.11401188,6.292840733,millet,Loam
55.36749137,29.11667898,25.04812648,29.03988811,45.04772161,6.500039948,millet,Loam
55.41954444,35.28178592,51.82765588,30.08432626,58.63553083,7.306275756,millet,Loam
39.74450699,33.80031655,21.90878298,27.16836438,45.23987698,6.073010965,millet,Loam
38.31673464,35.63202879,53.34146155,32.28853149,43.64339424,6.216418124,millet,Loam
23.2158054,33.29504623,41.84732655,29.86858901,23.72135954,6.940403533,millet,Loam
26.81927348,19.7557878,27.64424718,31.98535136,30.23189479,6.812158197,millet,Loam
33.11289987,11.78128231,44.99933259,30.83414013,47.00225225,6.592819609,millet,Loam
25.50653674,13.0893502,48.85998985,26.64989036,43.97303753,6.174808491,millet,Loam
55.55608894,12.43134364,26.65645288,25.89338977,41.58657349,6.371755507,millet,Loam
33.73184178,21.53324659,59.02856625,29.36077004,28.78966805,7.418202944,millet,Loam
39.67007901,29.36452353,56.96954725,25.63543997,43.37842486,7.358290316,millet,Loam
32.6438667,26.27514361,52.89606572,25.5917675,57.31410811,5.52712423,millet,Loam
27.98312821,24.73727704,41.68246073,32.37448742,42.28275532,6.686015249,millet,Loam
28.87156945,33.16664893,50.47945618,34.9001927,59.92894887,6.395323898,millet,Loam
50.87756517,17.75426582,31.34351724,33.3897532,34.26252499,5.87399652,millet,Loam
22.08952838,14.83432234,47.31356445,26.94184924,20.41343566,5.915898763,millet,Loam
42.53958534,17.78736973,41.86131807,25.34037529,43.79008756,6.046626503,millet,Loam
46.53526088,39.21869256,59.8965637,32.71847647,38.53105424,6.348440113,millet,Loam
35.93960491,39.91759265,22.12832258,29.67323451,27.48842618,6.194673731,millet,Loam
45.80351212,12.70786046,32.18765922,32.80494428,34.80827055,6.318255658,millet,Loam
21.49271258,28.55906805,55.11543602,28.52244056,58.72570505,5.625270071,millet,Loam
56.22559295,20.15280346,34.73709766,27.55611847,50.56749549,6.826316926,millet,Loam
41.59652982,25.23114356,33.84305644,33.3355925,58.00596615,5.565119677,millet,Loam
57.98248393,11.74049631,33.02597999,32.75923212,50.40952381,6.820717901,millet,Loam
34.99579196,17.12036153,58.90050102,31.54557448,26.99328057,7.455989495,millet,Loam
30.99022942,35.23128642,50.07604837,27.85716644,53.60754,7.351558208,millet,Loam
38.12021558,21.01526717,41.55874567,26.49424586,24.19462958,6.604233029,millet,Loam
36.997835,22.45714867,28.79476566,27.72096133,45.95836772,7.476218981,millet,Loam
43.52535504,26.88968634,28.25408145,34.31381663,35.68986609,5.911649004,millet,Loam
25.20016427,22.63474245,27.58726567,27.88929771,58.15400842,7.384785754,millet,Loam
27.8652704,30.26558443,35.03397793,32.86988308,44.13426347,7.173180164,millet,Loam
39.65363143,22.55353807,46.22571802,30.55096806,22.18354953,6.017067674,millet,Loam
49.40571233,38.75562708,38.63782017,25.81909041,35.1928342,5.912824842,millet,Loam
28.26004614,12.82491304,45.49284482,33.42040463,43.70242681,7.142805365,millet,Loam
43.75495948,11.04886668,51.57863392,27.46293835,47.0424551,6.568439374,millet,Loam
22.78808417,34.41471286,39.68952955,28.42666974,22.07412439,6.646260993,millet,Loam
58.28680445,33.02321873,27.99967126,34.93566478,43.463923,7.062382737,millet,Loam
59.18207457,14.63895967,39.68368308,28.59930006,25.26166962,7.409162906,millet,Loam
57.09979965,22.67754181,30.25022984,29.77426001,49.40626791,6.926483185,millet,Loam
34.72120864,39.08607441,30.12690943,28.77386802,34.86049304,6.275236844,millet,Loam
23.99847442,25.79268912,32.53847514,28.40717939,35.12473346,7.220292878,millet,Loam
35.63248734,24.11576224,49.69805227,25.52600076,28.04868505,6.284435794,millet,Loam
21.87793132,34.75272452,34.41963502,28.54106831,51.01929272,6.820564541,millet,Loam
57.99696401,31.97019082,36.54274947,32.03642751,32.71740016,7.331025528,millet,Loam
56.75719486,27.76992544,54.66594825,34.49419767,40.9765036,6.72006907,millet,Loam
51.14859133,17.81830236,48.05553978,34.71541599,23.07759354,6.388604425,millet,Loam
35.65034737,31.01471785,29.00680545,26.29283355,48.26432206,7.107921521,millet,Loam
40.32710697,28.18037948,52.67807751,31.69089945,21.94509851,6.137401795,millet,Loam
45.60554766,28.20015564,25.7643213,33.56471648,37.675124,5.713619536,millet,Loam
53.90878115,30.98539562,24.98502652,33.34597126,39.55949164,5.646020788,millet,Loam
39.42103502,30.07194896,54.88464369,33.1317683,38.13142205,5.586835355,millet,Loam
28.67734701,35.54130672,43.53171354,29.38054523,27.18904922,5.5106617,millet,Loam
29.11889767,20.08544017,23.1654167,29.23509276,33.37701572,5.746414432,millet,Loam
44.58732817,25.75537922,34.73643864,33.38790746,44.39717938,5.711966393,millet,Loam
44.72986242,37.09295085,48.95765752,28.29026668,27.80595548,6.318986363,millet,Loam
150.1008548,72.44604053,134.8122337,16.11798933,72.01242824,5.654776307,potato,Sandy loam
125.6091748,56.84880992,181.3768567,14.91902157,71.33509519,6.427033542,potato,Sandy loam
142.4875401,44.94518903,142.0116861,21.3093858,88.09931993,5.503466799,potato,Sandy loam
130.3258178,42.83265727,98.56038747,21.00812261,71.9020771,5.763180294,potato,Sandy loam
83.98119962,50.93076877,156.2540683,15.16198708,87.21666095,6.487608903,potato,Sandy loam
136.0719615,40.83059039,195.4001703,19.29108827,86.60639812,6.159538384,potato,Sandy loam
145.9031805,67.14785826,80.89090053,16.1539828,80.37885806,6.342457611,potato,Sandy loam
138.8643209,56.64463042,193.0373838,13.22261216,75.96088508,6.069226867,potato,Sandy loam
125.1314845,31.59874039,121.4127469,21.95553703,83.11969775,5.839631359,potato,Sandy loam
141.0931035,59.34025139,192.5295677,14.33009414,72.66134581,6.155938652,potato,Sandy loam
127.9177363,38.92515424,140.4174479,17.6978487,82.95986367,6.345758014,potato,Sandy loam
93.92202926,57.09359797,91.59116844,12.2093214,75.52159368,5.925074782,potato,Sandy loam
152.2506836,30.34068384,190.9133421,21.56787745,87.43748399,6.115851704,potato,Sandy loam
124.0754875,38.34414504,97.52318509,15.4264123,81.8854699,6.11862786,potato,Sandy loam
122.9478063,30.2716719,144.9687442,20.98962952,72.3307754,5.635789177,potato,Sandy loam
134.8961503,77.78123427,133.8942626,12.07591983,88.31104525,6.429723317,potato,Sandy loam
80.0377306,56.94998804,106.6299025,19.18224194,78.54900231,6.300195306,potato,Sandy loam
117.4527787,43.32204192,94.50006996,19.43522575,76.87813237,6.18270662,potato,Sandy loam
111.2387279,72.43488125,120.664414,15.81183982,70.62374515,5.961108626,potato,Sandy loam
159.2193789,43.70155209,196.0388333,13.71240891,88.04733167,5.889153209,potato,Sandy loam
147.10205,74.83874238,144.0833455,20.17263394,78.88680887,6.092863013,potato,Sandy loam
117.6522163,40.45096645,138.5103655,17.51245901,82.06903179,5.819078825,potato,Sandy loam
86.49571804,64.11068106,85.39416774,17.70107711,76.2355105,6.043980423,potato,Sandy loam
89.54026404,75.72379106,108.7207823,12.62170425,75.55710479,6.436133927,potato,Sandy loam
122.4288749,74.3817104,163.2665295,21.03569951,71.44574537,6.22358,potato,Sandy loam
114.7071006,33.93894328,170.1258789,21.14576359,87.51412128,5.97883704,potato,Sandy loam
92.49844743,79.23092269,107.4402246,12.41575974,85.31715968,5.989823665,potato,Sandy loam
91.03746904,31.72207535,101.770617,15.08642392,74.93558914,6.492818818,potato,Sandy loam
112.5557158,55.27203508,121.2404183,13.26997326,70.36502931,5.802535443,potato,Sandy loam
121.6858286,61.96788377,175.6022461,12.04197111,88.37959028,6.408225169,potato,Sandy loam
148.2921786,58.91042605,118.6250498,15.05015523,75.39519678,5.783574516,potato,Sandy loam
101.305024,48.73348405,186.0167507,13.08256023,87.21064927,6.311174066,potato,Sandy loam
102.6867477,66.10017353,183.856039,21.07509055,88.47841333,6.444990483,potato,Sandy loam
142.748099,77.00303131,88.20522701,18.51711249,81.03138106,6.198071069,potato,Sandy loam
136.2538287,39.16077434,139.1448384,20.55213597,85.28011181,6.035941523,potato,Sandy loam
135.749395,37.81191614,166.1721221,13.62182577,71.36837779,6.401645651,potato,Sandy loam
83.07730447,53.04135141,153.879265,18.54428549,83.16974604,6.177374546,potato,Sandy loam
95.69728314,35.93210559,91.44220634,12.23504115,78.95172065,5.976426221,potato,Sandy loam
116.1344852,51.3047509,130.0999238,13.07498447,88.97947506,6.19988369,potato,Sandy loam
149.2006795,77.80446122,179.9239523,20.40098367,84.88675879,6.383485625,potato,Sandy loam
105.092894,67.47135331,111.4504122,19.68135131,72.93507964,6.30226203,potato,Sandy loam
115.7905174,74.13321017,195.3779528,12.4269515,89.55132059,6.03192657,potato,Sandy loam
157.3639734,74.22378464,186.9018645,15.6183938,73.29119549,5.800545324,potato,Sandy loam
132.5505416,50.5358926,110.3737191,14.59588516,80.1480201,5.696487499,potato,Sandy loam
115.8631217,75.06199383,113.0306912,21.64200146,84.82136295,6.459450253,potato,Sandy loam
136.3694407,65.70589245,198.8700776,20.5856754,72.63069772,6.19214519,potato,Sandy loam
84.63155453,57.63684677,112.8735864,21.39820686,87.20466881,6.362400516,potato,Sandy loam
83.40857078,51.8400652,102.7708048,20.55765346,87.36584169,5.753812974,potato,Sandy loam
147.1308407,65.23561495,99.68081506,19.3123702,83.83811459,6.273479829,potato,Sandy loam
134.3536907,45.34111347,82.40367222,18.20735543,72.25485388,6.020581797,potato,Sandy loam
130.4965271,36.09895183,194.5368933,13.74863767,71.18953608,5.646649709,potato,Sandy loam
139.999696,46.19584882,92.69769546,12.08410405,77.31288561,5.840052851,potato,Sandy loam
149.205547,79.21541354,125.6743785,12.82762556,73.56955654,5.796473664,potato,Sandy loam
114.9508874,49.81820143,168.8029622,19.1897757,72.8051496,6.435858175,potato,Sandy loam
131.4246673,65.33255663,170.5425187,12.22307293,75.05647367,6.268472993,potato,Sandy loam
92.62500348,51.49394902,123.9781587,16.23688485,77.77086396,6.384518856,potato,Sandy loam
83.51801158,30.0421016,173.5844006,14.26717589,83.39534046,5.82829878,potato,Sandy loam
138.080244,67.40827686,85.73213835,15.47452157,74.04417205,5.855653176,potato,Sandy loam
130.4701985,61.55774639,176.0801753,19.65950473,85.69792878,6.370244739,potato,Sandy loam
94.50849271,77.3811542,148.3861044,12.98944285,76.21563441,6.215955601,potato,Sandy loam
124.6203489,64.83595052,168.011546,19.54839426,76.3267752,5.501526194,potato,Sandy loam
84.38290785,58.03470674,197.2863806,21.90019814,72.06431799,6.200010981,potato,Sandy loam
100.2250237,74.7615341,81.13859686,13.13929898,89.84554584,6.060345067,potato,Sandy loam
114.7132234,43.73012803,182.4272244,14.10610666,73.9217439,6.026676903,potato,Sandy loam
141.419502,64.54631822,87.00412767,18.63014071,89.67526389,6.31028186,potato,Sandy loam
129.1347436,47.37747599,156.102264,16.05213475,70.06661434,6.300179552,potato,Sandy loam
151.6626638,44.35144998,129.921044,15.90578194,80.54427719,6.161179352,potato,Sandy loam
112.2128205,73.45423162,109.5141577,13.52509283,70.09669915,5.821392468,potato,Sandy loam
100.3977766,63.41928159,139.0546424,12.78785441,81.01929224,6.411464967,potato,Sandy loam
154.7311601,34.76658683,166.3611177,18.19976677,73.05331096,5.898287938,potato,Sandy loam
146.3298634,51.99421403,85.07359087,20.59430467,85.07716683,6.126831357,potato,Sandy loam
95.83655027,78.62500923,178.6024663,18.98648308,89.92644048,6.091615665,potato,Sandy loam
93.68091369,72.65460375,106.7432268,12.69629855,76.36255935,5.588601096,potato,Sandy loam
122.2716702,46.52942856,134.1068643,18.51842243,77.54095541,6.294761798,potato,Sandy loam
118.723943,79.8282384,171.0213125,15.2918348,78.28893596,5.700328198,potato,Sandy loam
148.1621527,41.67209464,196.4520677,16.66295463,78.71908663,5.590665802,potato,Sandy loam
142.5863018,40.65305464,128.7538149,20.3231607,78.21421083,6.079819923,potato,Sandy loam
148.3499955,73.59095167,86.19552555,16.47933716,72.26806984,6.300996504,potato,Sandy loam
135.7296236,76.36181852,156.3701071,21.62016916,82.56002406,5.852281077,potato,Sandy loam
144.0498544,56.93867324,169.2972017,21.48710154,80.49354366,5.682973171,potato,Sandy loam
105.9724828,66.37743364,80.85043123,13.36225653,74.19261075,5.825841097,potato,Sandy loam
150.6393719,63.18703389,112.6143149,15.85502897,86.08412863,6.432825739,potato,Sandy loam
109.9780404,59.73310594,90.8375799,17.70822086,77.40623216,6.427017262,potato,Sandy loam
87.66723729,52.02761026,127.6539176,18.29175416,78.79417048,6.460459315,potato,Sandy loam
137.0963826,76.02883348,178.5414252,19.96372033,81.45406524,6.480447996,potato,Sandy loam
131.5792437,75.44729996,168.1266358,18.94610091,83.94198882,5.528854514,potato,Sandy loam
151.2411006,30.6301303,130.8534142,12.28677834,73.43192527,6.04141345,potato,Sandy loam
121.7986467,63.9041879,192.5286946,18.77862021,73.04412204,6.288254927,potato,Sandy loam
128.6028147,70.990468,170.3166965,15.13649781,82.56775081,6.072503007,potato,Sandy loam
131.6539422,34.13284079,106.2040082,16.22494579,78.67692889,6.294954934,potato,Sandy loam
84.69370225,64.96968353,95.35468487,17.29197282,81.19049789,5.527537979,potato,Sandy loam
